,Color_x,Color_y,C_mouvement_x,C_mouvement_y,Hough_x,Hough_y,H_mouvement_x,H_mouvement_y
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
33,0,0,0,0,842,348,842,348
34,0,0,0,0,842,348,0,0
35,0,0,0,0,842,348,0,0
36,0,0,0,0,842,348,0,0
37,0,0,0,0,842,348,0,0
38,0,0,0,0,842,348,0,0
39,0,0,0,0,842,348,0,0
40,0,0,0,0,842,348,0,0
41,0,0,0,0,842,348,0,0
42,0,0,0,0,842,348,0,0
43,0,0,0,0,842,348,0,0
44,0,0,0,0,842,348,0,0
45,0,0,0,0,842,348,0,0
46,0,0,0,0,842,348,0,0
47,0,0,0,0,842,348,0,0
48,0,0,0,0,842,348,0,0
49,0,0,0,0,842,348,0,0
50,0,0,0,0,842,348,0,0
51,0,0,0,0,842,348,0,0
52,0,0,0,0,842,348,0,0
53,0,0,0,0,842,348,0,0
54,0,0,0,0,842,348,0,0
55,0,0,0,0,842,348,0,0
56,0,0,0,0,842,348,0,0
57,0,0,0,0,842,348,0,0
58,0,0,0,0,842,348,0,0
59,0,0,0,0,842,348,0,0
60,0,0,0,0,842,348,0,0
61,0,0,0,0,842,348,0,0
62,0,0,0,0,842,348,0,0
63,0,0,0,0,842,348,0,0
64,0,0,0,0,842,348,0,0
65,0,0,0,0,842,348,0,0
66,0,0,0,0,842,348,0,0
67,0,0,0,0,842,348,0,0
68,0,0,0,0,842,348,0,0
69,0,0,0,0,842,348,0,0
70,0,0,0,0,842,348,0,0
71,0,0,0,0,842,348,0,0
72,0,0,0,0,842,348,0,0
73,0,0,0,0,842,348,0,0
74,0,0,0,0,842,348,0,0
75,0,0,0,0,842,348,0,0
76,0,0,0,0,842,348,0,0
77,0,0,0,0,842,348,0,0
78,0,0,0,0,842,348,0,0
79,0,0,0,0,842,348,0,0
80,0,0,0,0,842,348,0,0
81,0,0,0,0,842,348,0,0
82,0,0,0,0,842,348,0,0
83,0,0,0,0,842,348,0,0
84,0,0,0,0,842,348,0,0
85,0,0,0,0,842,348,0,0
86,0,0,0,0,842,348,0,0
87,596,257,596,257,596,256,-246,-92
88,596,257,0,0,596,256,0,0
89,596,257,0,0,596,256,0,0
90,596,257,0,0,596,256,0,0
91,597,257,1,0,596,256,0,0
92,597,257,0,0,596,256,0,0
93,597,257,0,0,596,256,0,0
94,597,257,0,0,596,256,0,0
95,597,257,0,0,596,256,0,0
96,603,257,6,0,604,256,8,0
97,613,257,10,0,614,256,10,0
98,623,257,10,0,624,256,10,0
99,631,257,8,0,632,256,8,0
100,635,257,4,0,634,256,2,0
101,636,257,1,0,636,256,2,0
102,636,257,0,0,636,256,0,0
103,631,257,-5,0,630,256,-6,0
104,619,257,-12,0,618,256,-12,0
105,607,257,-12,0,606,256,-12,0
106,597,257,-10,0,596,256,-10,0
107,595,257,-2,0,594,256,-2,0
108,595,257,0,0,594,256,0,0
109,609,257,14,0,608,256,14,0
110,609,257,0,0,608,256,0,0
111,639,246,30,-11,638,246,30,-10
112,604,234,-35,-12,602,232,-36,-14
113,574,223,-30,-11,574,222,-28,-10
114,551,191,-23,-32,550,190,-24,-32
115,529,165,-22,-26,530,166,-20,-24
116,511,145,-18,-20,510,144,-20,-22
117,492,127,-19,-18,492,126,-18,-18
118,476,115,-16,-12,492,126,0,0
119,463,104,-13,-11,462,104,-30,-22
120,448,96,-15,-8,448,94,-14,-10
121,436,91,-12,-5,448,94,0,0
122,426,87,-10,-4,424,86,-24,-8
123,413,84,-13,-3,424,86,0,0
124,404,84,-9,0,404,84,-20,-2
125,395,85,-9,1,394,84,-10,0
126,386,88,-9,3,394,84,0,0
127,377,84,-9,-4,394,84,0,0
128,369,73,-8,-11,602,246,208,162
129,361,65,-8,-8,596,252,-6,6
130,355,57,-6,-8,596,252,0,0
131,347,52,-8,-5,596,252,0,0
132,341,48,-6,-4,596,252,0,0
133,349,49,8,1,596,252,0,0
134,372,56,23,7,596,252,0,0
135,396,66,24,10,396,66,-200,-186
136,422,77,26,11,422,76,26,10
137,449,90,27,13,448,90,26,14
138,477,106,28,16,476,106,28,16
139,508,126,31,20,508,126,32,20
140,536,146,28,20,536,144,28,18
141,568,169,32,23,568,168,32,24
142,601,195,33,26,600,196,32,28
143,636,225,35,30,634,224,34,28
144,675,245,39,20,674,244,40,20
145,709,255,34,10,708,254,34,10
146,749,268,40,13,748,266,40,12
147,792,282,43,14,748,266,0,0
148,818,284,26,2,748,266,0,0
149,796,233,-22,-51,796,232,48,-34
150,780,200,-16,-33,780,198,-16,-34
151,766,172,-14,-28,766,170,-14,-28
152,753,150,-13,-22,754,148,-12,-22
153,743,132,-10,-18,742,132,-12,-16
154,733,119,-10,-13,742,132,0,0
155,725,107,-8,-12,724,108,-18,-24
156,717,100,-8,-7,716,100,-8,-8
157,711,96,-6,-4,710,94,-6,-6
158,704,92,-7,-4,704,92,-6,-2
159,698,91,-6,-1,704,92,0,0
160,693,90,-5,-1,694,88,-10,-4
161,688,90,-5,0,694,88,0,0
162,683,91,-5,1,694,88,0,0
163,679,93,-4,2,694,88,0,0
164,675,96,-4,3,694,88,0,0
165,671,101,-4,5,672,100,-22,12
166,668,106,-3,5,672,100,0,0
167,665,109,-3,3,672,100,0,0
168,661,117,-4,8,672,100,0,0
169,661,117,0,0,672,100,0,0
170,661,117,0,0,672,100,0,0
171,661,117,0,0,672,100,0,0
172,661,117,0,0,672,100,0,0
173,654,98,-7,-19,894,104,222,4
174,654,98,0,0,894,104,0,0
175,652,80,-2,-18,894,104,0,0
176,652,80,0,0,650,72,-244,-32
177,650,66,-2,-14,650,66,0,-6
178,650,66,0,0,894,108,244,42
179,650,66,0,0,894,108,0,0
180,648,52,-2,-14,894,108,0,0
181,648,52,0,0,894,108,0,0
182,648,52,0,0,894,108,0,0
183,648,52,0,0,894,108,0,0
184,648,52,0,0,642,46,-252,-62
185,648,52,0,0,642,46,0,0
186,648,52,0,0,642,46,0,0
187,648,52,0,0,546,294,-96,248
188,648,52,0,0,542,288,-4,-6
189,648,52,0,0,536,284,-6,-4
190,648,52,0,0,536,284,0,0
191,648,52,0,0,530,280,-6,-4
192,648,52,0,0,894,108,364,-172
193,648,52,0,0,894,108,0,0
194,648,52,0,0,894,108,0,0
195,648,52,0,0,894,108,0,0
196,648,52,0,0,894,108,0,0
197,648,52,0,0,894,108,0,0
198,648,52,0,0,894,108,0,0
199,648,52,0,0,894,108,0,0
200,648,52,0,0,894,108,0,0
201,648,52,0,0,526,274,-368,166
202,648,52,0,0,526,274,0,0
203,648,52,0,0,526,274,0,0
204,648,52,0,0,526,274,0,0
205,648,52,0,0,526,274,0,0
206,648,52,0,0,526,274,0,0
207,648,52,0,0,524,274,-2,0
208,648,52,0,0,524,274,0,0
209,648,52,0,0,524,274,0,0
210,648,52,0,0,524,274,0,0
211,648,52,0,0,896,104,372,-170
212,648,52,0,0,896,104,0,0
213,648,52,0,0,896,104,0,0
214,648,52,0,0,896,104,0,0
215,648,52,0,0,894,108,-2,4
216,648,52,0,0,520,274,-374,166
217,648,52,0,0,520,274,0,0
218,648,52,0,0,520,274,0,0
219,648,52,0,0,894,108,374,-166
220,648,52,0,0,894,108,0,0
221,648,52,0,0,894,108,0,0
222,648,52,0,0,520,274,-374,166
223,648,52,0,0,894,108,374,-166
224,648,52,0,0,894,104,0,-4
225,648,52,0,0,894,104,0,0
226,648,52,0,0,894,104,0,0
227,648,52,0,0,894,104,0,0
228,648,52,0,0,894,104,0,0
229,648,52,0,0,894,104,0,0
230,648,52,0,0,894,104,0,0
231,648,52,0,0,894,104,0,0
232,648,52,0,0,894,104,0,0
233,648,52,0,0,520,274,-374,170
234,648,52,0,0,520,274,0,0
235,648,52,0,0,520,274,0,0
236,648,52,0,0,894,108,374,-166
237,648,52,0,0,894,108,0,0
238,648,52,0,0,894,108,0,0
239,648,52,0,0,894,104,0,-4
240,648,52,0,0,520,272,-374,168
241,648,52,0,0,520,272,0,0
242,648,52,0,0,520,272,0,0
243,648,52,0,0,520,272,0,0
244,648,52,0,0,520,272,0,0
245,648,52,0,0,520,272,0,0
246,648,52,0,0,520,272,0,0
247,648,52,0,0,520,272,0,0
248,648,52,0,0,520,272,0,0
249,648,52,0,0,520,272,0,0
250,648,52,0,0,520,272,0,0
251,648,52,0,0,520,272,0,0
252,648,52,0,0,520,272,0,0
253,648,52,0,0,520,272,0,0
254,648,52,0,0,520,272,0,0
255,648,52,0,0,520,272,0,0
256,648,52,0,0,520,272,0,0
257,648,52,0,0,520,272,0,0
258,648,52,0,0,520,272,0,0
259,648,52,0,0,520,272,0,0
260,648,52,0,0,520,272,0,0
261,648,52,0,0,520,272,0,0
262,648,52,0,0,520,272,0,0
263,648,52,0,0,520,272,0,0
264,648,52,0,0,520,272,0,0
265,648,52,0,0,520,272,0,0
266,648,52,0,0,520,272,0,0
267,648,52,0,0,520,272,0,0
268,648,52,0,0,520,272,0,0
269,648,52,0,0,520,272,0,0
270,648,52,0,0,520,272,0,0
271,648,52,0,0,678,14,158,-258
272,648,52,0,0,334,256,-344,242
273,648,52,0,0,302,258,-32,2
274,648,52,0,0,678,14,376,-244
275,648,52,0,0,678,14,0,0
276,648,52,0,0,678,14,0,0
277,648,52,0,0,678,14,0,0
278,648,52,0,0,336,258,-342,244
279,365,257,-283,205,364,256,28,-2
280,379,257,14,0,378,256,14,0
281,381,257,2,0,382,256,4,0
282,377,257,-4,0,376,256,-6,0
283,337,257,-40,0,336,256,-40,0
284,337,257,0,0,678,14,342,-242
285,293,242,-44,-15,292,242,-386,228
286,318,229,25,-13,678,14,386,-228
287,339,216,21,-13,678,14,0,0
288,356,183,17,-33,356,182,-322,168
289,371,159,15,-24,370,158,14,-24
290,384,139,13,-20,678,14,308,-144
291,396,123,12,-16,678,14,0,0
292,410,108,14,-15,410,108,-268,94
293,422,100,12,-8,422,98,12,-10
294,432,92,10,-8,678,14,256,-84
295,442,86,10,-6,678,14,0,0
296,451,83,9,-3,678,14,0,0
297,460,80,9,-3,678,14,0,0
298,469,79,9,-1,678,14,0,0
299,476,81,7,2,532,254,-146,240
300,485,83,9,2,678,14,146,-240
301,491,77,6,-6,678,14,0,0
302,497,68,6,-9,678,14,0,0
303,504,59,7,-9,678,14,0,0
304,510,53,6,-6,678,14,0,0
305,516,47,6,-6,678,14,0,0
306,522,43,6,-4,678,14,0,0
307,519,41,-3,-2,504,264,-174,250
308,511,42,-8,1,678,14,174,-250
309,502,43,-9,1,678,14,0,0
310,492,46,-10,3,476,286,-202,272
311,482,50,-10,4,482,50,6,-236
312,471,55,-11,5,678,14,196,-36
313,461,62,-10,7,678,14,0,0
314,449,70,-12,8,448,70,-230,56
315,439,78,-10,8,678,14,230,-56
316,427,91,-12,13,678,14,0,0
317,415,103,-12,12,678,14,0,0
318,402,117,-13,14,402,116,-276,102
319,388,134,-14,17,388,134,-14,18
320,375,153,-13,19,376,152,-12,18
321,361,173,-14,20,360,172,-16,20
322,348,195,-13,22,678,14,318,-158
323,334,220,-14,25,332,220,-346,206
324,318,238,-16,18,318,238,-14,18
325,301,240,-17,2,300,240,-18,2
326,283,245,-18,5,282,244,-18,4
327,265,251,-18,6,264,250,-18,6
328,246,258,-19,7,244,258,-20,8
329,225,268,-21,10,678,14,434,-244
330,238,245,13,-23,678,14,0,0
331,265,208,27,-37,264,208,-414,194
332,291,177,26,-31,290,178,26,-30
333,311,157,20,-20,310,156,20,-22
334,330,138,19,-19,678,14,368,-142
335,352,122,22,-16,352,122,-326,108
336,367,113,15,-9,678,14,326,-108
337,382,104,15,-9,678,14,0,0
338,397,98,15,-6,398,98,-280,84
339,410,94,13,-4,410,94,12,-4
340,424,91,14,-3,424,90,14,-4
341,437,90,13,-1,436,88,12,-2
342,450,90,13,0,450,90,14,2
343,460,91,10,1,678,14,228,-76
344,470,93,10,2,678,14,0,0
345,481,96,11,3,678,14,0,0
346,490,93,9,-3,490,92,-188,78
347,499,81,9,-12,500,78,10,-14
348,508,71,9,-10,506,72,6,-6
349,516,63,8,-8,678,14,172,-58
350,524,57,8,-6,768,242,90,228
351,532,51,8,-6,678,14,-90,-228
352,539,46,7,-5,768,242,90,228
353,547,43,8,-3,678,14,-90,-228
354,550,44,3,1,678,14,0,0
355,553,47,3,3,678,14,0,0
356,556,50,3,3,768,242,90,228
357,560,55,4,5,558,54,-210,-188
358,562,60,2,5,562,60,4,6
359,566,68,4,8,566,68,4,8
360,569,76,3,8,568,76,2,8
361,573,87,4,11,568,76,0,0
362,577,99,4,12,576,98,8,22
363,580,112,3,13,580,112,4,14
364,585,129,5,17,584,130,4,18
365,587,144,2,15,588,144,4,14
366,591,163,4,19,590,164,2,20
367,595,185,4,22,594,186,4,22
368,598,209,3,24,598,208,4,22
369,602,230,4,21,602,230,4,22
370,608,232,6,2,608,232,6,2
371,615,236,7,4,614,236,6,4
372,619,240,4,4,618,240,4,4
373,606,224,-13,-16,606,222,-12,-18
374,578,188,-28,-36,578,188,-28,-34
375,553,159,-25,-29,552,158,-26,-30
376,531,139,-22,-20,532,138,-20,-20
377,514,122,-17,-17,532,138,0,0
378,495,109,-19,-13,532,138,0,0
379,486,103,-9,-6,486,102,-46,-36
380,474,96,-12,-7,474,96,-12,-6
381,466,93,-8,-3,466,92,-8,-4
382,458,91,-8,-2,466,92,0,0
383,451,83,-7,-8,466,92,0,0
384,444,69,-7,-14,466,92,0,0
385,437,58,-7,-11,466,92,0,0
386,432,49,-5,-9,466,92,0,0
387,427,42,-5,-7,426,40,-40,-52
388,422,36,-5,-6,426,40,0,0
389,416,40,-6,4,632,224,206,184
390,408,45,-8,5,632,224,0,0
391,403,49,-5,4,404,48,-228,-176
392,396,56,-7,7,404,48,0,0
393,389,65,-7,9,404,48,0,0
394,382,76,-7,11,404,48,0,0
395,374,86,-8,10,374,86,-30,38
396,364,102,-10,16,364,102,-10,16
397,359,116,-5,14,358,116,-6,14
398,349,133,-10,17,350,132,-8,16
399,341,153,-8,20,340,152,-10,20
400,333,175,-8,22,332,176,-8,24
401,323,201,-10,26,322,200,-10,24
402,314,228,-9,27,814,210,492,10
403,301,242,-13,14,300,242,-514,32
404,290,249,-11,7,290,248,-10,6
405,277,259,-13,10,276,258,-14,10
406,277,259,0,0,814,210,538,-48
407,289,216,12,-43,814,210,0,0
408,312,172,23,-44,312,172,-502,-38
409,330,141,18,-31,330,140,18,-32
410,345,121,15,-20,814,210,484,70
411,356,107,11,-14,814,210,0,0
412,368,97,12,-10,518,186,-296,-24
413,373,92,5,-5,508,234,-10,48
414,381,90,8,-2,814,210,306,-24
415,387,87,6,-3,814,210,0,0
416,392,69,5,-18,814,210,0,0
417,396,56,4,-13,814,210,0,0
418,399,45,3,-11,502,262,-312,52
419,403,37,4,-8,814,210,312,-52
420,406,32,3,-5,496,264,-318,54
421,416,32,10,0,814,210,318,-54
422,432,38,16,6,814,210,0,0
423,449,46,17,8,814,210,0,0
424,466,57,17,11,814,210,0,0
425,490,72,24,15,490,72,-324,-138
426,502,82,12,10,814,210,324,138
427,522,100,20,18,522,98,-292,-112
428,545,120,23,20,814,210,292,112
429,563,139,18,19,814,210,0,0
430,585,163,22,24,814,210,0,0
431,609,191,24,28,608,190,-206,-20
432,633,221,24,30,632,220,24,30
433,658,238,25,17,658,238,26,18
434,687,249,29,11,686,250,28,12
435,721,264,34,15,720,264,34,14
436,721,264,0,0,814,210,94,-54
437,713,236,-8,-28,712,236,-102,26
438,675,194,-38,-42,674,194,-38,-42
439,648,167,-27,-27,648,166,-26,-28
440,624,144,-24,-23,814,210,166,44
441,603,123,-21,-21,604,126,-210,-84
442,586,114,-17,-9,586,114,-18,-12
443,570,104,-16,-10,570,104,-16,-10
444,556,98,-14,-6,556,96,-14,-8
445,545,92,-11,-6,814,210,258,114
446,535,90,-10,-2,814,210,0,0
447,526,89,-9,-1,814,210,0,0
448,518,79,-8,-10,518,78,-296,-132
449,511,65,-7,-14,814,210,296,132
450,505,55,-6,-10,814,210,0,0
451,498,45,-7,-10,814,210,0,0
452,493,39,-5,-6,814,210,0,0
453,489,33,-4,-6,814,210,0,0
454,489,37,0,4,814,210,0,0
455,493,52,4,15,492,52,-322,-158
456,496,68,3,16,492,52,0,0
457,501,90,5,22,492,52,0,0
458,506,115,5,25,506,114,14,62
459,507,118,1,3,506,118,0,4
460,507,116,0,-2,506,118,0,0
461,508,114,1,-2,506,118,0,0
462,508,113,0,-1,506,118,0,0
463,510,105,2,-8,506,118,0,0
464,511,96,1,-9,510,96,4,-22
465,509,87,-2,-9,510,96,0,0
466,510,79,1,-8,44,106,-466,10
467,510,75,0,-4,510,74,466,-32
468,511,70,1,-5,44,108,-466,34
469,511,67,0,-3,44,104,0,-4
470,511,65,0,-2,44,108,0,4
471,511,64,0,-1,44,108,0,0
472,512,64,1,0,44,108,0,0
473,513,64,1,0,44,108,0,0
474,513,65,0,1,44,108,0,0
475,513,67,0,2,44,108,0,0
476,512,70,-1,3,44,108,0,0
477,513,72,1,2,512,72,468,-36
478,513,76,0,4,44,108,-468,36
479,513,76,0,0,44,108,0,0
480,513,76,0,0,44,108,0,0
481,513,76,0,0,44,108,0,0
482,513,76,0,0,44,108,0,0
483,513,76,0,0,44,108,0,0
484,513,76,0,0,44,108,0,0
485,513,76,0,0,44,108,0,0
486,513,76,0,0,44,108,0,0
487,513,76,0,0,44,108,0,0
488,513,76,0,0,488,316,444,208
489,513,76,0,0,44,108,-444,-208
490,513,76,0,0,44,108,0,0
491,513,76,0,0,482,290,438,182
492,513,76,0,0,482,290,0,0
493,513,76,0,0,482,276,0,-14
494,513,76,0,0,482,276,0,0
495,513,76,0,0,44,108,-438,-168
496,513,76,0,0,44,108,0,0
497,514,64,1,-12,44,108,0,0
498,514,64,0,0,44,108,0,0
499,514,64,0,0,44,108,0,0
500,514,64,0,0,44,108,0,0
501,514,64,0,0,44,108,0,0
502,514,64,0,0,44,108,0,0
503,514,64,0,0,44,108,0,0
504,514,64,0,0,814,210,770,102
505,514,76,0,12,814,210,0,0
506,514,76,0,0,814,210,0,0
507,514,76,0,0,814,210,0,0
508,514,76,0,0,508,276,-306,66
509,514,76,0,0,508,276,0,0
510,514,76,0,0,44,108,-464,-168
511,514,76,0,0,44,108,0,0
512,514,76,0,0,44,108,0,0
513,514,76,0,0,44,108,0,0
514,514,76,0,0,44,108,0,0
515,514,76,0,0,44,108,0,0
516,514,76,0,0,44,108,0,0
517,514,76,0,0,44,104,0,-4
518,514,76,0,0,44,108,0,4
519,514,76,0,0,44,108,0,0
520,514,76,0,0,44,108,0,0
521,514,76,0,0,44,104,0,-4
522,514,76,0,0,44,104,0,0
523,514,76,0,0,44,104,0,0
524,514,76,0,0,44,104,0,0
525,514,76,0,0,44,104,0,0
526,514,76,0,0,44,104,0,0
527,514,76,0,0,44,104,0,0
528,514,56,0,-20,44,104,0,0
529,514,56,0,0,44,104,0,0
530,514,56,0,0,44,104,0,0
531,514,56,0,0,44,108,0,4
532,514,56,0,0,44,108,0,0
533,514,56,0,0,44,108,0,0
534,514,56,0,0,44,108,0,0
535,514,56,0,0,44,104,0,-4
536,514,56,0,0,44,104,0,0
537,514,56,0,0,44,104,0,0
538,514,56,0,0,44,104,0,0
539,514,56,0,0,44,104,0,0
540,514,56,0,0,44,104,0,0
541,514,56,0,0,44,104,0,0
542,514,56,0,0,44,104,0,0
543,514,56,0,0,44,104,0,0
544,514,56,0,0,44,104,0,0
545,514,56,0,0,44,104,0,0
546,514,56,0,0,44,104,0,0
547,514,56,0,0,44,104,0,0
548,514,56,0,0,44,104,0,0
549,514,56,0,0,44,104,0,0
550,472,52,-42,-4,44,104,0,0
551,465,52,-7,0,464,52,420,-52
552,453,52,-12,0,464,52,0,0
553,445,52,-8,0,464,52,0,0
554,436,52,-9,0,464,52,0,0
555,426,52,-10,0,464,52,0,0
556,422,52,-4,0,464,52,0,0
557,427,52,5,0,464,52,0,0
558,435,67,8,15,436,66,-28,14
559,441,80,6,13,436,66,0,0
560,446,86,5,6,436,66,0,0
561,451,85,5,-1,436,66,0,0
562,456,84,5,-1,436,66,0,0
563,461,85,5,1,436,66,0,0
564,466,87,5,2,436,66,0,0
565,470,90,4,3,470,90,34,24
566,476,96,6,6,476,94,6,4
567,482,100,6,4,482,100,6,6
568,488,108,6,8,488,108,6,8
569,494,116,6,8,494,116,6,8
570,501,128,7,12,500,128,6,12
571,507,138,6,10,506,138,6,10
572,513,151,6,13,512,152,6,14
573,519,165,6,14,518,166,6,14
574,526,183,7,18,526,182,8,16
575,533,202,7,19,534,202,8,20
576,540,208,7,6,540,208,6,6
577,548,209,8,1,540,208,0,0
578,555,211,7,2,554,210,14,2
579,564,216,9,5,564,216,10,6
580,571,220,7,4,570,220,6,4
581,576,207,5,-13,574,206,4,-14
582,572,165,-4,-42,572,164,-2,-42
583,569,137,-3,-28,570,136,-2,-28
584,567,116,-2,-21,566,116,-4,-20
585,565,102,-2,-14,566,116,0,0
586,564,95,-1,-7,566,116,0,0
587,562,91,-2,-4,562,90,-4,-26
588,561,88,-1,-3,560,88,-2,-2
589,561,78,0,-10,560,78,0,-10
590,559,63,-2,-15,560,62,0,-16
591,559,52,0,-11,560,62,0,0
592,558,42,-1,-10,560,62,0,0
593,559,35,1,-7,560,62,0,0
594,557,33,-2,-2,560,62,0,0
595,555,35,-2,2,556,34,-4,-28
596,554,37,-1,2,556,34,0,0
597,552,41,-2,4,556,34,0,0
598,551,46,-1,5,556,34,0,0
599,549,53,-2,7,548,52,-8,18
600,546,60,-3,7,546,60,-2,8
601,545,70,-1,10,544,70,-2,10
602,543,82,-2,12,542,82,-2,12
603,540,93,-3,11,540,92,-2,10
604,538,108,-2,15,538,108,-2,16
605,535,124,-3,16,534,122,-4,14
606,533,141,-2,17,532,140,-2,18
607,529,160,-4,19,530,160,-2,20
608,527,183,-2,23,526,182,-4,22
609,524,205,-3,22,524,206,-2,24
610,521,209,-3,4,520,208,-4,2
611,518,213,-3,4,518,212,-2,4
612,516,218,-2,5,516,218,-2,6
613,511,226,-5,8,512,226,-4,8
614,501,212,-10,-14,500,212,-12,-14
615,479,174,-22,-38,500,212,0,0
616,465,150,-14,-24,464,150,-36,-62
617,451,131,-14,-19,450,130,-14,-20
618,440,116,-11,-15,440,114,-10,-16
619,430,105,-10,-11,430,104,-10,-10
620,422,98,-8,-7,422,96,-8,-8
621,416,93,-6,-5,422,96,0,0
622,410,90,-6,-3,410,90,-12,-6
623,405,89,-5,-1,410,90,0,0
624,400,74,-5,-15,410,90,0,0
625,395,63,-5,-11,410,90,0,0
626,391,52,-4,-11,410,90,0,0
627,388,43,-3,-9,388,44,-22,-46
628,385,37,-3,-6,388,44,0,0
629,383,37,-2,0,388,44,0,0
630,387,41,4,4,388,44,0,0
631,390,48,3,7,768,242,380,198
632,394,58,4,10,768,242,0,0
633,398,65,4,7,768,242,0,0
634,402,76,4,11,768,242,0,0
635,406,88,4,12,768,242,0,0
636,410,104,4,16,410,104,-358,-138
637,415,120,5,16,414,120,4,16
638,420,139,5,19,768,242,354,122
639,425,161,5,22,768,242,0,0
640,431,184,6,23,430,184,-338,-58
641,437,211,6,27,436,210,6,26
642,442,219,5,8,442,218,6,8
643,448,229,6,10,448,228,6,10
644,454,240,6,11,454,240,6,12
645,461,255,7,15,460,254,6,14
646,468,269,7,14,768,242,308,-12
647,476,289,8,20,768,242,0,0
648,486,317,10,28,768,242,0,0
649,489,312,3,-5,768,242,0,0
650,487,261,-2,-51,486,260,-282,18
651,483,220,-4,-41,482,220,-4,-40
652,478,186,-5,-34,478,186,-4,-34
653,474,162,-4,-24,472,162,-6,-24
654,467,140,-7,-22,768,242,296,80
655,462,124,-5,-16,768,242,0,0
656,456,109,-6,-15,456,108,-312,-134
657,451,99,-5,-10,452,98,-4,-10
658,446,92,-5,-7,446,90,-6,-8
659,440,84,-6,-8,440,84,-6,-6
660,435,81,-5,-3,440,84,0,0
661,430,78,-5,-3,770,242,330,158
662,424,77,-6,-1,770,242,0,0
663,419,78,-5,1,768,242,-2,0
664,414,79,-5,1,768,242,0,0
665,409,80,-5,1,768,242,0,0
666,404,84,-5,4,768,242,0,0
667,400,87,-4,3,400,88,-368,-154
668,395,87,-5,0,400,88,0,0
669,390,76,-5,-11,400,88,0,0
670,385,65,-5,-11,386,66,-14,-22
671,381,57,-4,-8,380,56,-6,-10
672,376,49,-5,-8,376,48,-4,-8
673,371,43,-5,-6,370,42,-6,-6
674,367,38,-4,-5,366,38,-4,-4
675,362,34,-5,-4,366,38,0,0
676,357,32,-5,-2,366,38,0,0
677,374,38,17,6,366,38,0,0
678,389,49,15,11,366,38,0,0
679,408,58,19,9,406,58,40,20
680,424,70,16,12,406,58,0,0
681,444,84,20,14,406,58,0,0
682,466,104,22,20,466,104,60,46
683,484,120,18,16,484,120,18,16
684,507,142,23,22,506,142,22,22
685,527,165,20,23,528,164,22,22
686,551,192,24,27,550,190,22,26
687,576,221,25,29,576,220,26,30
688,602,237,26,16,600,236,24,16
689,628,246,26,9,628,246,28,10
690,660,259,32,13,660,260,32,14
691,691,274,31,15,660,260,0,0
692,691,274,0,0,660,260,0,0
693,694,252,3,-22,660,260,0,0
694,661,214,-33,-38,660,260,0,0
695,628,180,-33,-34,628,178,-32,-82
696,604,156,-24,-24,604,156,-24,-22
697,580,136,-24,-20,580,136,-24,-20
698,555,117,-25,-19,554,116,-26,-20
699,539,107,-16,-10,538,106,-16,-10
700,520,97,-19,-10,520,96,-18,-10
701,503,89,-17,-8,502,88,-18,-8
702,488,83,-15,-6,502,88,0,0
703,472,78,-16,-5,472,78,-30,-10
704,460,77,-12,-1,472,78,0,0
705,448,76,-12,-1,472,78,0,0
706,434,77,-14,1,472,78,0,0
707,424,78,-10,1,472,78,0,0
708,414,80,-10,2,472,78,0,0
709,403,84,-11,4,472,78,0,0
710,393,88,-10,4,394,88,-78,10
711,384,83,-9,-5,394,88,0,0
712,375,73,-9,-10,710,156,316,68
713,367,64,-8,-9,366,64,-344,-92
714,358,55,-9,-9,366,64,0,0
715,349,49,-9,-6,768,242,402,178
716,341,43,-8,-6,648,230,-120,-12
717,335,39,-6,-4,648,230,0,0
718,327,37,-8,-2,648,230,0,0
719,331,38,4,1,648,230,0,0
720,348,48,17,10,768,242,120,12
721,367,60,19,12,768,242,0,0
722,387,73,20,13,388,72,-380,-170
723,410,92,23,19,410,92,22,20
724,430,109,20,17,430,110,20,18
725,452,130,22,21,452,130,22,20
726,475,154,23,24,476,154,24,24
727,500,183,25,29,768,242,292,88
728,527,213,27,30,768,242,0,0
729,556,243,29,30,556,242,-212,0
730,589,256,33,13,588,254,32,12
